,R_Vlat_rms,R_RF_rms,R_ST_rms,R_TA_rms,L_Vlat_rms,L_RF_rms,L_ST_rms,L_TA_rms,R_MG_rms,R_LG_rms,R_SOL_rms,R_IL_rms,L_MG_rms,L_LG_rms,L_SOL_rms,L_IL_rms,R_Vlat_wl,R_RF_wl,R_ST_wl,R_TA_wl,L_Vlat_wl,L_RF_wl,L_ST_wl,L_TA_wl,R_MG_wl,R_LG_wl,R_SOL_wl,R_IL_wl,L_MG_wl,L_LG_wl,L_SOL_wl,L_IL_wl,R_Vlat_ssc,R_RF_ssc,R_ST_ssc,R_TA_ssc,L_Vlat_ssc,L_RF_ssc,L_ST_ssc,L_TA_ssc,R_MG_ssc,R_LG_ssc,R_SOL_ssc,R_IL_ssc,L_MG_ssc,L_LG_ssc,L_SOL_ssc,L_IL_ssc,R_Vlat_zc,R_RF_zc,R_ST_zc,R_TA_zc,L_Vlat_zc,L_RF_zc,L_ST_zc,L_TA_zc,R_MG_zc,R_LG_zc,R_SOL_zc,R_IL_zc,L_MG_zc,L_LG_zc,L_SOL_zc,L_IL_zc,category,person_id
113441,3.2184521004703406,308.5693368911743,58,34,3.99398360660657,319.74792528152466,59,36,4.379699877287132,301.3183608055115,61,22,6.1502830377234,260.5316164493561,55,18,3.0474449617227983,292.959596157074,59,39,4.353726476538956,292.05322217941284,56,24,17.594001795253813,545.0317406654358,50,28,22.2429127552842,578.9703371524811,47,13,15.240851915355115,445.23010301589966,33,10,12.914693750374798,451.57470703125,32,18,33.8251978443357,1221.185302734375,24,12,3.622979367625917,161.9384765625,40,21,103.420938587597,1839.028930664064,26,5,6.387495939738653,335.357666015625,44,20,32.770126993747574,827.9205322265625,26,10,3.245173940239793,223.773193359375,46,24,still,25
113442,3.609223338775071,350.7659909725189,65,38,3.368784473045649,283.795166015625,49,40,5.513822434150445,311.6912844181061,59,21,4.794695452824476,332.2357177734375,64,22,4.317464079438543,366.9799814224243,64,38,4.000174802368232,296.28295850753784,60,31,18.22029141623904,542.3126257658005,46,18,19.318447301345515,547.247314453125,39,6,6.903062621716771,251.87072730064392,50,23,4.895433884097688,377.8564462661743,60,38,14.029286934184826,593.774409532547,44,24,2.642525198634693,86.81030225753784,19,12,102.91324656694454,1250.6927795410174,19,7,10.421055213893563,362.1459956169128,26,11,34.17306445147592,1211.4166262149802,32,15,2.850725457483754,115.00854563713074,19,10,still,25
113443,3.8454104862503344,283.2916262149811,59,24,4.185674873179614,344.62280344963074,62,30,4.889993436300062,277.1484372615814,52,20,7.992141251106935,375.7415758371353,55,21,4.442673013892858,360.9375004768372,71,27,3.1277686113499352,249.8565673828125,50,30,4.9609198081453645,278.558349609375,54,20,23.36320513160481,393.66760301589966,40,10,35.026638917124124,633.453369140626,35,9,7.986411708582628,363.555908203125,34,18,33.21423230794889,896.0998542308797,37,20,5.500224795291571,143.8110340833664,28,11,125.66045782915202,1103.961181640626,25,6,19.53313786386241,550.2685546875,27,9,21.91825518945652,687.9364004135132,32,13,1.92168001011065,74.9267578125,19,9,still,25
113444,3.334208356862888,290.95404993940497,54,35,3.9758751145456657,325.0854494571686,58,24,3.7413674281761513,280.3710942268372,59,23,5.531831369343938,325.9918203353882,57,22,3.512046287625971,301.62048411369324,61,32,3.639615817089711,232.7362051010132,52,22,16.445614747787683,593.6737051010132,49,20,34.326757070072574,929.2327890396118,27,18,16.371061652969992,425.1892101764679,42,13,10.234951396749382,391.55273151397705,46,13,29.110055128103472,669.4061317443848,44,16,2.867279191949964,150.35705518722534,35,16,116.42851408123632,1973.272674560545,14,6,8.931840763614408,325.5889854431153,32,17,13.12056458487924,470.5078172683715,36,15,2.0801506621944044,97.5860595703125,19,15,still,25
113445,3.2583969631941736,276.14135813713074,61,28,4.640533668483061,342.81005704402924,61,29,4.588694927791573,280.67321729660034,59,21,5.348410654845588,328.81164360046387,51,23,3.4378917345154623,351.77307081222534,68,44,4.463539543995368,333.9477548599243,60,25,5.864931340089947,348.8525393009186,55,29,10.343795894888013,442.00744438171387,50,21,27.98460669562426,644.1284170150757,37,13,6.950149156716611,270.1995851993561,42,20,27.53732675174942,941.7205810546876,38,14,3.637748336980584,185.90698289871216,46,23,87.19539610760151,1895.425445556641,22,6,18.47802042766059,685.015869140625,39,15,40.46954120974608,1751.110824584961,32,18,2.4292141063137547,128.60412669181824,31,16,still,25
